Timestamp, Temp(C), DO(mg/L), Salinity(PPT), pH, Status
2026-07-23 20:13:39, 21.01, 4.61, 27.18, 8.83, ALERT: Low Oxygen (4.61 mg/L) | Salinity Error (27.18 PPT) | pH Error (8.83)
2026-07-23 20:13:40, 25.32, 5.8, 26.9, 7.32, ALERT: Temp Error (25.32°C) | Salinity Error (26.9 PPT) | pH Error (7.32)
2026-07-23 20:13:41, 20.0, 6.84, 26.41, 8.38, ALERT: Salinity Error (26.41 PPT)
2026-07-23 20:13:42, 14.05, 4.59, 32.81, 8.13, ALERT: Low Oxygen (4.59 mg/L)
2026-07-23 20:13:43, 13.63, 4.27, 34.41, 8.19, ALERT: Temp Error (13.63°C) | Low Oxygen (4.27 mg/L)
2026-07-23 20:13:44, 14.04, 8.31, 26.19, 8.36, ALERT: Salinity Error (26.19 PPT)
2026-07-23 20:13:45, 19.98, 5.48, 29.09, 8.66, ALERT: pH Error (8.66)
2026-07-23 20:13:46, 25.67, 6.84, 33.99, 8.15, ALERT: Temp Error (25.67°C)
2026-07-23 20:13:47, 23.05, 6.88, 36.68, 7.2, ALERT: Salinity Error (36.68 PPT) | pH Error (7.2)
2026-07-23 20:13:48, 16.92, 7.19, 37.79, 8.67, ALERT: Salinity Error (37.79 PPT) | pH Error (8.67)
2026-07-23 20:13:49, 22.0, 7.1, 36.72, 7.92, ALERT: Salinity Error (36.72 PPT)
2026-07-23 20:13:50, 25.26, 7.43, 36.41, 8.03, ALERT: Temp Error (25.26°C) | Salinity Error (36.41 PPT)
2026-07-23 20:13:51, 17.14, 7.16, 33.09, 8.76, ALERT: pH Error (8.76)
2026-07-23 20:13:52, 19.25, 5.21, 28.44, 7.47, ALERT: pH Error (7.47)
2026-07-23 20:13:53, 18.41, 8.17, 28.71, 7.19, ALERT: pH Error (7.19)
2026-07-23 20:13:54, 14.06, 7.75, 27.09, 8.84, ALERT: Salinity Error (27.09 PPT) | pH Error (8.84)
2026-07-23 20:13:55, 15.31, 5.24, 29.62, 7.32, ALERT: pH Error (7.32)
2026-07-23 20:13:56, 23.11, 4.52, 33.22, 8.78, ALERT: Low Oxygen (4.52 mg/L) | pH Error (8.78)
2026-07-23 20:13:57, 20.62, 7.82, 26.95, 7.61, ALERT: Salinity Error (26.95 PPT)
2026-07-23 20:13:58, 14.58, 6.33, 32.68, 7.34, ALERT: pH Error (7.34)
2026-07-23 20:13:59, 19.56, 8.37, 32.96, 8.73, ALERT: pH Error (8.73)
2026-07-23 20:14:00, 19.91, 7.42, 37.52, 8.13, ALERT: Salinity Error (37.52 PPT)
2026-07-23 20:14:01, 24.64, 7.54, 28.79, 7.55, ALERT: Temp Error (24.64°C)
2026-07-23 20:14:02, 17.83, 4.31, 37.93, 8.36, ALERT: Low Oxygen (4.31 mg/L) | Salinity Error (37.93 PPT)
2026-07-23 20:14:03, 24.55, 5.02, 31.48, 8.44, ALERT: Temp Error (24.55°C)
2026-07-23 20:14:04, 12.27, 8.3, 26.51, 8.26, ALERT: Temp Error (12.27°C) | Salinity Error (26.51 PPT)
2026-07-23 20:14:05, 13.63, 4.35, 31.2, 7.86, ALERT: Temp Error (13.63°C) | Low Oxygen (4.35 mg/L)
2026-07-23 20:14:06, 16.02, 5.72, 31.99, 7.15, ALERT: pH Error (7.15)
2026-07-23 20:14:07, 20.0, 7.07, 35.39, 8.55, ALERT: pH Error (8.55)
2026-07-23 20:14:08, 21.15, 4.03, 37.42, 8.95, ALERT: Low Oxygen (4.03 mg/L) | Salinity Error (37.42 PPT) | pH Error (8.95)
2026-07-23 20:14:09, 25.26, 5.27, 27.47, 8.03, ALERT: Temp Error (25.26°C) | Salinity Error (27.47 PPT)
2026-07-23 20:14:10, 17.2, 4.06, 35.75, 8.51, ALERT: Low Oxygen (4.06 mg/L) | pH Error (8.51)
2026-07-23 20:14:11, 22.25, 7.18, 31.97, 7.13, ALERT: pH Error (7.13)
2026-07-23 20:14:12, 17.48, 4.32, 35.31, 8.12, ALERT: Low Oxygen (4.32 mg/L)
2026-07-23 20:14:13, 17.8, 5.66, 32.28, 8.49, System Stable
2026-07-23 20:14:14, 21.68, 6.19, 28.04, 8.32, System Stable
2026-07-23 20:14:15, 20.74, 4.8, 34.25, 7.76, ALERT: Low Oxygen (4.8 mg/L)
2026-07-23 20:14:16, 17.65, 4.85, 36.19, 7.73, ALERT: Low Oxygen (4.85 mg/L) | Salinity Error (36.19 PPT)
2026-07-23 20:14:17, 12.25, 8.46, 29.39, 8.12, ALERT: Temp Error (12.25°C)
2026-07-23 20:14:18, 14.78, 5.06, 35.73, 8.43, System Stable
2026-07-23 20:14:19, 23.59, 4.42, 26.45, 7.21, ALERT: Low Oxygen (4.42 mg/L) | Salinity Error (26.45 PPT) | pH Error (7.21)
2026-07-23 20:14:20, 21.69, 6.27, 28.24, 8.94, ALERT: pH Error (8.94)
2026-07-23 20:14:21, 21.51, 6.51, 31.52, 7.61, System Stable
2026-07-23 20:14:22, 19.1, 5.65, 36.23, 8.29, ALERT: Salinity Error (36.23 PPT)
2026-07-23 20:14:23, 20.15, 5.59, 28.42, 8.07, System Stable
2026-07-23 20:14:24, 21.93, 5.69, 34.64, 8.99, ALERT: pH Error (8.99)
2026-07-23 20:14:25, 12.59, 5.45, 34.23, 7.57, ALERT: Temp Error (12.59°C)
2026-07-23 20:14:26, 15.53, 4.55, 29.67, 8.01, ALERT: Low Oxygen (4.55 mg/L)
2026-07-23 20:14:27, 17.77, 6.93, 26.34, 8.03, ALERT: Salinity Error (26.34 PPT)
2026-07-23 20:14:28, 19.93, 7.09, 32.16, 8.6, ALERT: pH Error (8.6)
2026-07-23 20:14:29, 12.83, 6.93, 31.31, 7.32, ALERT: Temp Error (12.83°C) | pH Error (7.32)
2026-07-23 20:14:30, 15.01, 5.68, 30.06, 7.32, ALERT: pH Error (7.32)
2026-07-23 20:14:31, 12.93, 5.28, 28.93, 7.32, ALERT: Temp Error (12.93°C) | pH Error (7.32)
2026-07-23 20:14:32, 19.43, 6.08, 28.42, 7.28, ALERT: pH Error (7.28)
2026-07-23 20:14:33, 17.14, 5.49, 26.6, 7.73, ALERT: Salinity Error (26.6 PPT)
2026-07-23 20:14:34, 24.61, 5.88, 30.31, 8.73, ALERT: Temp Error (24.61°C) | pH Error (8.73)
2026-07-23 20:14:35, 16.98, 6.39, 27.99, 7.71, ALERT: Salinity Error (27.99 PPT)
2026-07-23 20:14:36, 25.64, 5.68, 31.58, 8.51, ALERT: Temp Error (25.64°C) | pH Error (8.51)
2026-07-23 20:14:37, 21.82, 4.41, 31.93, 8.66, ALERT: Low Oxygen (4.41 mg/L) | pH Error (8.66)
2026-07-23 20:14:38, 13.56, 6.4, 37.6, 7.33, ALERT: Temp Error (13.56°C) | Salinity Error (37.6 PPT) | pH Error (7.33)
2026-07-23 20:14:39, 15.75, 7.4, 32.12, 7.29, ALERT: pH Error (7.29)
2026-07-23 20:14:40, 22.5, 4.81, 26.82, 8.7, ALERT: Low Oxygen (4.81 mg/L) | Salinity Error (26.82 PPT) | pH Error (8.7)
2026-07-23 20:14:41, 24.21, 4.04, 36.5, 8.25, ALERT: Temp Error (24.21°C) | Low Oxygen (4.04 mg/L) | Salinity Error (36.5 PPT)
2026-07-23 20:14:42, 25.96, 7.25, 34.52, 8.79, ALERT: Temp Error (25.96°C) | pH Error (8.79)
2026-07-23 20:14:43, 16.03, 7.69, 27.6, 8.82, ALERT: Salinity Error (27.6 PPT) | pH Error (8.82)
2026-07-23 20:14:44, 25.03, 4.48, 32.72, 7.08, ALERT: Temp Error (25.03°C) | Low Oxygen (4.48 mg/L) | pH Error (7.08)
2026-07-23 20:14:45, 24.77, 4.66, 26.48, 7.95, ALERT: Temp Error (24.77°C) | Low Oxygen (4.66 mg/L) | Salinity Error (26.48 PPT)
2026-07-23 20:14:47, 15.3, 4.41, 33.04, 8.74, ALERT: Low Oxygen (4.41 mg/L) | pH Error (8.74)
2026-07-23 20:14:48, 19.1, 8.48, 31.05, 8.2, System Stable
2026-07-23 20:14:49, 15.99, 6.54, 35.19, 7.05, ALERT: pH Error (7.05)
2026-07-23 20:14:50, 15.22, 7.26, 29.45, 8.62, ALERT: pH Error (8.62)
2026-07-23 20:14:51, 14.74, 4.68, 35.9, 8.11, ALERT: Low Oxygen (4.68 mg/L)
2026-07-23 20:14:52, 20.81, 8.4, 36.69, 7.56, ALERT: Salinity Error (36.69 PPT)
2026-07-23 20:14:53, 18.71, 7.61, 27.37, 8.26, ALERT: Salinity Error (27.37 PPT)
2026-07-23 20:14:54, 20.21, 8.26, 30.04, 8.12, System Stable
2026-07-23 20:14:55, 13.01, 5.49, 30.1, 7.18, ALERT: Temp Error (13.01°C) | pH Error (7.18)
2026-07-23 20:14:56, 15.62, 7.35, 27.43, 7.99, ALERT: Salinity Error (27.43 PPT)
2026-07-23 20:14:57, 18.95, 4.54, 35.84, 8.09, ALERT: Low Oxygen (4.54 mg/L)
2026-07-23 20:14:58, 23.23, 6.3, 30.83, 8.2, System Stable
2026-07-23 20:14:59, 21.46, 4.35, 27.53, 7.91, ALERT: Low Oxygen (4.35 mg/L) | Salinity Error (27.53 PPT)
2026-07-23 20:15:00, 14.57, 4.63, 27.97, 7.42, ALERT: Low Oxygen (4.63 mg/L) | Salinity Error (27.97 PPT) | pH Error (7.42)
2026-07-23 20:15:01, 13.87, 6.69, 27.01, 7.85, ALERT: Temp Error (13.87°C) | Salinity Error (27.01 PPT)
2026-07-23 20:15:02, 14.4, 4.36, 36.67, 8.46, ALERT: Low Oxygen (4.36 mg/L) | Salinity Error (36.67 PPT)
2026-07-23 20:15:03, 19.22, 4.97, 34.66, 8.75, ALERT: Low Oxygen (4.97 mg/L) | pH Error (8.75)
2026-07-23 20:15:04, 20.38, 6.88, 29.11, 7.03, ALERT: pH Error (7.03)
2026-07-23 20:15:05, 24.04, 4.03, 36.42, 7.97, ALERT: Temp Error (24.04°C) | Low Oxygen (4.03 mg/L) | Salinity Error (36.42 PPT)
2026-07-23 20:15:06, 18.51, 6.32, 32.63, 8.36, System Stable
2026-07-23 20:15:07, 19.43, 5.9, 35.04, 7.53, System Stable
2026-07-23 20:15:08, 21.13, 6.48, 36.18, 7.49, ALERT: Salinity Error (36.18 PPT) | pH Error (7.49)
2026-07-23 20:15:09, 14.69, 5.54, 33.82, 7.91, System Stable
2026-07-23 20:15:10, 21.05, 5.06, 35.77, 8.1, System Stable
2026-07-23 20:15:11, 24.43, 8.37, 35.87, 7.72, ALERT: Temp Error (24.43°C)
2026-07-23 20:15:12, 18.53, 5.08, 35.87, 8.27, System Stable
2026-07-23 20:15:13, 22.59, 4.77, 33.01, 7.19, ALERT: Low Oxygen (4.77 mg/L) | pH Error (7.19)
2026-07-23 20:15:14, 16.81, 8.01, 30.04, 8.36, System Stable
2026-07-23 20:15:15, 14.1, 5.66, 27.26, 8.43, ALERT: Salinity Error (27.26 PPT)
2026-07-23 20:15:16, 24.54, 5.84, 29.44, 7.24, ALERT: Temp Error (24.54°C) | pH Error (7.24)
2026-07-23 20:15:17, 12.67, 7.29, 27.29, 7.87, ALERT: Temp Error (12.67°C) | Salinity Error (27.29 PPT)
2026-07-23 20:15:18, 13.33, 5.87, 28.07, 7.93, ALERT: Temp Error (13.33°C)
2026-07-23 20:15:19, 17.24, 7.16, 30.3, 8.42, System Stable
2026-07-23 20:15:20, 14.68, 7.25, 33.33, 8.64, ALERT: pH Error (8.64)
2026-07-23 20:15:21, 13.71, 8.49, 27.61, 8.59, ALERT: Temp Error (13.71°C) | Salinity Error (27.61 PPT) | pH Error (8.59)
2026-07-23 20:15:22, 17.3, 4.59, 36.1, 7.12, ALERT: Low Oxygen (4.59 mg/L) | Salinity Error (36.1 PPT) | pH Error (7.12)
2026-07-23 20:15:23, 13.16, 4.38, 26.75, 7.71, ALERT: Temp Error (13.16°C) | Low Oxygen (4.38 mg/L) | Salinity Error (26.75 PPT)
2026-07-23 20:15:24, 21.16, 6.05, 36.03, 8.41, ALERT: Salinity Error (36.03 PPT)
2026-07-23 20:15:25, 22.77, 5.86, 35.32, 8.43, System Stable
2026-07-23 20:15:26, 18.73, 7.49, 27.23, 8.75, ALERT: Salinity Error (27.23 PPT) | pH Error (8.75)
2026-07-23 20:15:27, 17.58, 8.44, 34.89, 8.11, System Stable
2026-07-23 20:15:28, 17.68, 6.77, 31.61, 8.25, System Stable
2026-07-23 20:15:29, 15.05, 4.74, 37.63, 7.16, ALERT: Low Oxygen (4.74 mg/L) | Salinity Error (37.63 PPT) | pH Error (7.16)
2026-07-23 20:15:30, 24.44, 5.9, 36.4, 7.91, ALERT: Temp Error (24.44°C) | Salinity Error (36.4 PPT)
2026-07-23 20:15:31, 23.91, 6.18, 26.24, 8.2, ALERT: Salinity Error (26.24 PPT)
2026-07-23 20:15:32, 23.3, 5.69, 37.92, 7.99, ALERT: Salinity Error (37.92 PPT)
2026-07-23 20:15:33, 25.87, 8.15, 31.95, 8.2, ALERT: Temp Error (25.87°C)
2026-07-23 20:15:34, 21.27, 4.05, 36.73, 8.04, ALERT: Low Oxygen (4.05 mg/L) | Salinity Error (36.73 PPT)
2026-07-23 20:15:35, 13.71, 7.78, 33.01, 7.4, ALERT: Temp Error (13.71°C) | pH Error (7.4)
2026-07-23 20:15:36, 18.86, 7.16, 34.75, 7.15, ALERT: pH Error (7.15)
2026-07-23 20:15:37, 16.8, 6.29, 34.57, 7.54, System Stable
2026-07-23 20:15:38, 15.37, 4.13, 31.82, 7.27, ALERT: Low Oxygen (4.13 mg/L) | pH Error (7.27)
2026-07-23 20:15:39, 24.92, 8.36, 32.7, 8.04, ALERT: Temp Error (24.92°C)
2026-07-23 20:15:40, 16.99, 7.45, 32.88, 7.08, ALERT: pH Error (7.08)
2026-07-23 20:15:41, 20.56, 4.55, 35.74, 7.17, ALERT: Low Oxygen (4.55 mg/L) | pH Error (7.17)
2026-07-23 20:15:42, 25.07, 4.74, 28.78, 7.73, ALERT: Temp Error (25.07°C) | Low Oxygen (4.74 mg/L)
2026-07-23 20:15:43, 12.36, 4.01, 36.44, 7.1, ALERT: Temp Error (12.36°C) | Low Oxygen (4.01 mg/L) | Salinity Error (36.44 PPT) | pH Error (7.1)
2026-07-23 20:15:44, 14.73, 6.04, 33.84, 8.7, ALERT: pH Error (8.7)
2026-07-23 20:15:45, 17.99, 4.0, 30.97, 8.59, ALERT: Low Oxygen (4.0 mg/L) | pH Error (8.59)
2026-07-23 20:15:46, 19.07, 4.47, 34.0, 7.24, ALERT: Low Oxygen (4.47 mg/L) | pH Error (7.24)
2026-07-23 20:15:47, 23.66, 4.06, 37.04, 8.93, ALERT: Low Oxygen (4.06 mg/L) | Salinity Error (37.04 PPT) | pH Error (8.93)
2026-07-23 20:15:48, 15.65, 4.33, 30.34, 8.07, ALERT: Low Oxygen (4.33 mg/L)
2026-07-23 20:15:49, 22.03, 7.16, 36.04, 8.71, ALERT: Salinity Error (36.04 PPT) | pH Error (8.71)
2026-07-23 20:15:50, 24.67, 8.33, 35.06, 7.96, ALERT: Temp Error (24.67°C)
2026-07-23 20:15:51, 20.16, 5.49, 30.71, 8.13, System Stable
2026-07-23 20:15:52, 12.08, 5.01, 34.63, 7.29, ALERT: Temp Error (12.08°C) | pH Error (7.29)
2026-07-23 20:15:53, 17.77, 5.39, 29.98, 8.59, ALERT: pH Error (8.59)
2026-07-23 20:15:54, 13.14, 6.67, 27.58, 8.09, ALERT: Temp Error (13.14°C) | Salinity Error (27.58 PPT)
2026-07-23 20:15:55, 22.62, 4.15, 32.92, 8.59, ALERT: Low Oxygen (4.15 mg/L) | pH Error (8.59)
2026-07-23 20:15:56, 20.84, 7.53, 37.01, 7.22, ALERT: Salinity Error (37.01 PPT) | pH Error (7.22)
2026-07-23 20:15:57, 23.15, 6.4, 34.5, 8.81, ALERT: pH Error (8.81)
2026-07-23 20:15:58, 13.9, 8.29, 37.57, 7.92, ALERT: Temp Error (13.9°C) | Salinity Error (37.57 PPT)
2026-07-23 20:15:59, 12.5, 8.17, 32.79, 7.32, ALERT: Temp Error (12.5°C) | pH Error (7.32)
2026-07-23 20:16:00, 17.78, 6.97, 36.53, 8.23, ALERT: Salinity Error (36.53 PPT)
2026-07-23 20:16:01, 22.31, 8.05, 27.29, 8.59, ALERT: Salinity Error (27.29 PPT) | pH Error (8.59)
2026-07-23 20:16:02, 16.6, 6.63, 34.19, 8.17, System Stable
2026-07-23 20:16:03, 23.28, 6.41, 30.67, 8.82, ALERT: pH Error (8.82)
2026-07-23 20:16:04, 13.22, 7.15, 34.58, 8.1, ALERT: Temp Error (13.22°C)
2026-07-23 20:16:05, 25.4, 6.93, 36.99, 7.09, ALERT: Temp Error (25.4°C) | Salinity Error (36.99 PPT) | pH Error (7.09)
2026-07-23 20:16:06, 21.23, 6.33, 32.54, 7.64, System Stable
2026-07-23 20:16:07, 14.86, 8.48, 28.42, 7.48, ALERT: pH Error (7.48)
2026-07-23 20:16:08, 23.87, 5.18, 27.55, 8.3, ALERT: Salinity Error (27.55 PPT)
2026-07-23 20:16:09, 14.4, 4.59, 28.88, 7.42, ALERT: Low Oxygen (4.59 mg/L) | pH Error (7.42)
2026-07-23 20:16:10, 25.09, 7.3, 34.77, 7.65, ALERT: Temp Error (25.09°C)
2026-07-23 20:16:11, 25.35, 7.31, 26.32, 8.14, ALERT: Temp Error (25.35°C) | Salinity Error (26.32 PPT)
2026-07-23 20:16:12, 15.98, 7.84, 30.72, 8.77, ALERT: pH Error (8.77)
2026-07-23 20:16:13, 18.71, 6.16, 37.6, 7.42, ALERT: Salinity Error (37.6 PPT) | pH Error (7.42)
2026-07-23 20:16:14, 21.77, 5.86, 30.22, 7.5, System Stable
2026-07-23 20:16:15, 17.93, 7.95, 37.04, 7.05, ALERT: Salinity Error (37.04 PPT) | pH Error (7.05)
2026-07-23 20:16:16, 19.81, 7.36, 34.37, 7.43, ALERT: pH Error (7.43)
2026-07-23 20:16:17, 12.14, 7.22, 35.53, 7.4, ALERT: Temp Error (12.14°C) | pH Error (7.4)
2026-07-23 20:16:18, 13.07, 6.54, 35.78, 8.6, ALERT: Temp Error (13.07°C) | pH Error (8.6)
2026-07-23 20:16:19, 19.26, 5.84, 36.43, 8.83, ALERT: Salinity Error (36.43 PPT) | pH Error (8.83)
2026-07-23 20:16:20, 21.49, 6.92, 37.86, 7.15, ALERT: Salinity Error (37.86 PPT) | pH Error (7.15)
2026-07-23 20:16:21, 18.52, 6.94, 29.29, 8.17, System Stable
2026-07-23 20:16:22, 16.64, 6.52, 31.56, 7.59, System Stable
2026-07-23 20:16:23, 25.77, 5.1, 35.32, 8.24, ALERT: Temp Error (25.77°C)
2026-07-23 20:16:24, 13.23, 4.39, 38.0, 8.31, ALERT: Temp Error (13.23°C) | Low Oxygen (4.39 mg/L) | Salinity Error (38.0 PPT)
2026-07-23 20:16:25, 19.05, 4.74, 32.83, 7.55, ALERT: Low Oxygen (4.74 mg/L)
2026-07-23 20:16:26, 14.17, 6.92, 30.92, 8.78, ALERT: pH Error (8.78)
2026-07-23 20:16:27, 16.0, 7.08, 33.47, 8.71, ALERT: pH Error (8.71)
2026-07-23 20:16:28, 25.04, 7.53, 29.58, 8.26, ALERT: Temp Error (25.04°C)
2026-07-23 20:16:29, 16.43, 5.39, 37.35, 7.18, ALERT: Salinity Error (37.35 PPT) | pH Error (7.18)
2026-07-23 20:16:30, 17.75, 6.52, 27.26, 8.01, ALERT: Salinity Error (27.26 PPT)
2026-07-23 20:16:31, 22.61, 8.25, 35.65, 8.63, ALERT: pH Error (8.63)
2026-07-23 20:16:32, 20.78, 7.19, 31.86, 7.57, System Stable
2026-07-23 20:16:33, 12.33, 4.34, 36.62, 8.97, ALERT: Temp Error (12.33°C) | Low Oxygen (4.34 mg/L) | Salinity Error (36.62 PPT) | pH Error (8.97)
2026-07-23 20:16:34, 13.22, 4.19, 26.78, 8.81, ALERT: Temp Error (13.22°C) | Low Oxygen (4.19 mg/L) | Salinity Error (26.78 PPT) | pH Error (8.81)
2026-07-23 20:16:35, 23.16, 5.88, 35.92, 8.5, System Stable
2026-07-23 20:16:36, 15.1, 6.68, 26.19, 7.5, ALERT: Salinity Error (26.19 PPT)
2026-07-23 20:16:37, 23.53, 4.96, 29.45, 8.48, ALERT: Low Oxygen (4.96 mg/L)
2026-07-23 20:16:38, 13.27, 6.25, 35.74, 8.96, ALERT: Temp Error (13.27°C) | pH Error (8.96)
2026-07-23 20:16:39, 13.21, 5.89, 34.58, 7.39, ALERT: Temp Error (13.21°C) | pH Error (7.39)
2026-07-23 20:16:40, 21.68, 6.25, 37.95, 8.15, ALERT: Salinity Error (37.95 PPT)
2026-07-23 20:16:41, 17.85, 5.61, 33.46, 8.4, System Stable
2026-07-23 20:16:42, 15.34, 7.1, 32.7, 7.56, System Stable
2026-07-23 20:16:43, 20.46, 7.44, 28.86, 7.33, ALERT: pH Error (7.33)
2026-07-23 20:16:44, 24.85, 8.33, 27.77, 7.58, ALERT: Temp Error (24.85°C) | Salinity Error (27.77 PPT)
2026-07-23 20:16:45, 24.55, 6.7, 30.88, 8.81, ALERT: Temp Error (24.55°C) | pH Error (8.81)
2026-07-23 20:16:46, 17.92, 4.69, 35.67, 7.17, ALERT: Low Oxygen (4.69 mg/L) | pH Error (7.17)
2026-07-23 20:16:47, 25.89, 4.01, 35.6, 8.13, ALERT: Temp Error (25.89°C) | Low Oxygen (4.01 mg/L)
2026-07-23 20:16:48, 16.66, 5.8, 36.67, 8.38, ALERT: Salinity Error (36.67 PPT)
2026-07-23 20:16:49, 13.43, 4.48, 34.91, 8.72, ALERT: Temp Error (13.43°C) | Low Oxygen (4.48 mg/L) | pH Error (8.72)
2026-07-23 20:16:50, 15.83, 4.23, 32.31, 8.49, ALERT: Low Oxygen (4.23 mg/L)
2026-07-23 20:16:51, 25.97, 4.9, 32.86, 8.91, ALERT: Temp Error (25.97°C) | Low Oxygen (4.9 mg/L) | pH Error (8.91)
2026-07-23 20:16:52, 20.61, 6.46, 34.8, 7.15, ALERT: pH Error (7.15)
2026-07-23 20:16:53, 16.35, 7.3, 30.45, 8.44, System Stable
2026-07-23 20:16:54, 15.54, 8.34, 37.9, 8.54, ALERT: Salinity Error (37.9 PPT) | pH Error (8.54)
2026-07-23 20:16:55, 16.49, 7.99, 30.41, 8.12, System Stable
2026-07-23 20:16:56, 22.73, 7.1, 37.44, 8.25, ALERT: Salinity Error (37.44 PPT)
2026-07-23 20:16:57, 14.16, 5.62, 28.83, 7.98, System Stable
2026-07-23 20:16:58, 24.89, 5.95, 27.95, 8.56, ALERT: Temp Error (24.89°C) | Salinity Error (27.95 PPT) | pH Error (8.56)
2026-07-23 20:16:59, 22.31, 6.3, 33.14, 7.43, ALERT: pH Error (7.43)
2026-07-23 20:17:00, 19.52, 7.49, 26.0, 8.32, ALERT: Salinity Error (26.0 PPT)
2026-07-23 20:17:01, 22.0, 7.2, 31.76, 8.68, ALERT: pH Error (8.68)
2026-07-23 20:17:02, 22.43, 4.29, 27.44, 7.6, ALERT: Low Oxygen (4.29 mg/L) | Salinity Error (27.44 PPT)
2026-07-23 20:17:03, 21.06, 5.75, 30.37, 7.18, ALERT: pH Error (7.18)
2026-07-23 20:17:04, 14.12, 4.48, 31.23, 7.91, ALERT: Low Oxygen (4.48 mg/L)
2026-07-23 20:17:05, 15.6, 8.03, 31.91, 7.93, System Stable
2026-07-23 20:17:06, 22.06, 4.81, 26.53, 8.67, ALERT: Low Oxygen (4.81 mg/L) | Salinity Error (26.53 PPT) | pH Error (8.67)
2026-07-23 20:17:07, 24.38, 7.99, 29.71, 8.47, ALERT: Temp Error (24.38°C)
2026-07-23 20:17:08, 25.61, 4.19, 36.62, 7.71, ALERT: Temp Error (25.61°C) | Low Oxygen (4.19 mg/L) | Salinity Error (36.62 PPT)
2026-07-23 20:17:09, 15.62, 4.02, 29.81, 8.71, ALERT: Low Oxygen (4.02 mg/L) | pH Error (8.71)
2026-07-23 20:17:10, 18.11, 7.88, 28.56, 8.83, ALERT: pH Error (8.83)
2026-07-23 20:17:11, 23.31, 7.01, 31.07, 8.93, ALERT: pH Error (8.93)
2026-07-23 20:17:12, 22.89, 6.74, 27.78, 8.18, ALERT: Salinity Error (27.78 PPT)
2026-07-23 20:17:13, 18.93, 7.57, 34.24, 7.71, System Stable
2026-07-23 20:17:14, 24.86, 7.5, 26.66, 7.0, ALERT: Temp Error (24.86°C) | Salinity Error (26.66 PPT) | pH Error (7.0)
2026-07-23 20:17:15, 12.42, 6.47, 31.21, 8.81, ALERT: Temp Error (12.42°C) | pH Error (8.81)
2026-07-23 20:17:16, 19.08, 4.74, 28.12, 8.7, ALERT: Low Oxygen (4.74 mg/L) | pH Error (8.7)
2026-07-23 20:17:17, 24.33, 7.42, 26.58, 8.91, ALERT: Temp Error (24.33°C) | Salinity Error (26.58 PPT) | pH Error (8.91)
2026-07-23 20:17:18, 12.6, 7.41, 36.36, 8.09, ALERT: Temp Error (12.6°C) | Salinity Error (36.36 PPT)
2026-07-23 20:17:19, 14.98, 5.81, 34.8, 7.76, System Stable
2026-07-23 20:17:20, 25.3, 6.75, 34.59, 7.15, ALERT: Temp Error (25.3°C) | pH Error (7.15)
2026-07-23 20:17:21, 12.57, 5.95, 35.93, 7.39, ALERT: Temp Error (12.57°C) | pH Error (7.39)
2026-07-23 20:17:22, 21.02, 8.2, 27.68, 7.41, ALERT: Salinity Error (27.68 PPT) | pH Error (7.41)
2026-07-23 20:17:23, 18.14, 7.89, 36.01, 8.75, ALERT: Salinity Error (36.01 PPT) | pH Error (8.75)
2026-07-23 20:17:24, 25.43, 6.54, 29.48, 8.77, ALERT: Temp Error (25.43°C) | pH Error (8.77)
2026-07-23 20:17:25, 12.49, 5.87, 37.54, 8.38, ALERT: Temp Error (12.49°C) | Salinity Error (37.54 PPT)
2026-07-23 20:17:26, 19.86, 7.22, 31.51, 8.09, System Stable
2026-07-23 20:17:27, 17.55, 6.21, 32.35, 8.48, System Stable
2026-07-23 20:17:28, 21.34, 6.71, 35.92, 7.91, System Stable
2026-07-23 20:17:29, 20.35, 4.33, 27.14, 7.33, ALERT: Low Oxygen (4.33 mg/L) | Salinity Error (27.14 PPT) | pH Error (7.33)
2026-07-23 20:17:30, 23.08, 6.13, 34.98, 7.18, ALERT: pH Error (7.18)
2026-07-23 20:17:31, 21.05, 4.31, 26.07, 8.34, ALERT: Low Oxygen (4.31 mg/L) | Salinity Error (26.07 PPT)
2026-07-23 20:17:32, 19.2, 6.97, 36.32, 8.96, ALERT: Salinity Error (36.32 PPT) | pH Error (8.96)
2026-07-23 20:17:33, 19.68, 4.54, 28.31, 7.94, ALERT: Low Oxygen (4.54 mg/L)
2026-07-23 20:17:34, 14.94, 5.4, 32.04, 7.87, System Stable
2026-07-23 20:17:35, 17.26, 4.9, 26.02, 8.1, ALERT: Low Oxygen (4.9 mg/L) | Salinity Error (26.02 PPT)
2026-07-23 20:17:36, 18.11, 5.27, 27.42, 8.08, ALERT: Salinity Error (27.42 PPT)
2026-07-23 20:17:37, 12.73, 4.08, 31.86, 7.16, ALERT: Temp Error (12.73°C) | Low Oxygen (4.08 mg/L) | pH Error (7.16)
2026-07-23 20:17:38, 15.63, 6.98, 32.87, 8.64, ALERT: pH Error (8.64)
2026-07-23 20:17:39, 25.27, 8.37, 29.65, 8.69, ALERT: Temp Error (25.27°C) | pH Error (8.69)
2026-07-23 20:17:40, 14.97, 7.03, 37.04, 7.44, ALERT: Salinity Error (37.04 PPT) | pH Error (7.44)
2026-07-23 20:17:41, 24.9, 4.63, 28.52, 8.18, ALERT: Temp Error (24.9°C) | Low Oxygen (4.63 mg/L)
